ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-16T17:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T18:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T19:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T20:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T21:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T22:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-16T23:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T00:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T01:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T02:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T03:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T04:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T05:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T06:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T07:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T08:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T09:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T10:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T11:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T12:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T13:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T14:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T15:00:00Z,102253.62899251027745727664429,0,0,0
2024-01-17T16:00:00Z,102239.31103036423019818596658,0,0,0
2024-01-17T17:00:00Z,102305.66529876203220851597971,0,0,0
2024-01-17T18:00:00Z,102315.87364774630944087444327,0,0,0
2024-01-17T19:00:00Z,102366.91539266769560266676106,0,0,0
2024-01-17T20:00:00Z,102428.16548657335899681754241,0,0,0
2024-01-17T21:00:00Z,102360.10982667817744776111869,0,0,0
2024-01-17T22:00:00Z,102273.33886031182097271417844,0,0,0
2024-01-17T23:00:00Z,102205.28320041663942365775472,0,0,0
2024-01-18T00:00:00Z,102147.43588950573510695979455,0,0,0
2024-01-18T01:00:00Z,102188.26928544284403639364879,0,0,0
2024-01-18T02:00:00Z,102241.01242186160973691237717,0,0,0
2024-01-18T03:00:00Z,102309.06808175679128596880090,0,0,0
2024-01-18T04:00:00Z,102269.93607731706189526135725,0,0,0
2024-01-18T05:00:00Z,102281.84581779871866634623141,0,0,0
2024-01-18T06:00:00Z,102331.18617122272528941213860,0,0,0
2024-01-18T07:00:00Z,102244.41520485636881436519836,0,0,0
2024-01-18T08:00:00Z,102244.41520485636881436519836,0,0,0
2024-01-18T09:00:00Z,102125.31780003980110351645684,0,0,0
2024-01-18T10:00:00Z,102106.60249356862617752594032,0,0,0
2024-01-18T11:00:00Z,102030.03987618654693483746363,0,0,0
2024-01-18T12:00:00Z,102082.78301260531263535619202,0,0,0
2024-01-18T13:00:00Z,102167.85258747428957167672167,0,0,0
2024-01-18T14:00:00Z,102392.43626512838868356291996,0,0,0
2024-01-18T15:00:00Z,102518.33923593447454931730384,0,0,0
2024-01-18T16:00:00Z,101936.46334383067230488488101,0,0,0
2024-01-18T17:00:00Z,101842.88681147479767493229839,0,0,0
2024-01-18T18:00:00Z,101832.67846249052044257383483,0,0,0
2024-01-18T19:00:00Z,101830.97707099314090384742424,0,0,0
